account_length,international_plan,voice_mail_plan,number_vmail_messages,customer_service_calls,churn,total_charge,total_minutes,total_calls
11,0,1,24,2,False,57.400000000000006,655.4,299
167,0,0,0,1,False,61.940000000000005,648.6999999999999,320
111,0,0,0,2,False,48.42,507.40000000000003,284
99,0,1,19,2,False,44.040000000000006,500.3,305
159,0,1,19,0,False,62.54,621.1,253
114,1,1,31,2,False,57.28000000000001,527.3,297
71,0,0,0,2,False,39.18,415.6,282
122,0,0,0,1,False,36.089999999999996,480.2,211
100,0,1,25,1,False,65.99,590.8,320
83,0,1,37,1,False,42.519999999999996,480.5,316
64,0,0,0,5,True,52.24,541.3,301
105,0,0,0,1,False,64.54,588.6999999999999,316
144,0,1,33,2,False,72.27000000000001,670.6,305
106,1,1,26,1,True,79.56000000000002,753.9,341
19,0,1,34,1,False,60.47,652.9999999999999,330
46,0,0,0,1,False,54.17,549.8000000000001,277
127,0,0,0,2,False,64.36999999999999,593.0,348
9,0,1,39,1,False,62.05,583.1,343
157,0,0,0,1,False,62.45,614.1,257
105,0,0,0,6,True,46.58,499.5,272
105,0,1,29,0,False,67.67999999999999,710.9,323
155,0,0,0,2,False,58.120000000000005,507.1,262
31,0,0,0,0,False,51.84,498.1,328
161,0,0,0,1,False,55.61,599.7,277
95,0,1,32,0,False,70.21,632.3000000000001,267
122,0,0,0,3,False,49.45,486.7,304
37,1,0,0,2,False,43.849999999999994,499.40000000000003,286
132,0,0,0,5,True,54.19,495.30000000000007,323
119,0,1,24,0,False,58.03,506.5,235
16,0,0,0,1,False,56.919999999999995,485.2,280
99,0,0,0,1,False,41.459999999999994,444.20000000000005,328
76,0,1,26,1,False,62.17,562.5,339
167,0,0,0,4,True,50.9,522.3,317
129,0,0,0,1,False,53.94,478.90000000000003,353
116,0,0,0,1,False,51.58,543.4,343
60,1,0,0,1,False,60.85,604.6,328
128,0,0,0,0,False,47.43999999999999,516.6999999999999,347
47,0,1,28,0,False,42.59,444.3,283
40,1,0,0,3,False,59.14,639.9,261
173,0,0,0,0,False,48.97999999999999,428.0,234
157,0,1,30,1,False,70.12,766.8000000000001,334
66,0,1,32,2,False,52.150000000000006,461.90000000000003,323
50,1,1,26,0,False,86.84,779.4,284
72,0,0,0,3,False,47.23,511.79999999999995,351
130,0,0,0,1,False,57.68,606.4999999999999,277
143,0,0,0,1,False,57.339999999999996,614.4,262
89,1,0,0,1,False,49.1,525.6999999999999,311
108,0,0,0,0,False,63.339999999999996,578.8000000000001,255
32,0,0,0,1,False,51.63,484.00000000000006,325
166,0,0,0,2,False,57.24999999999999,512.3000000000001,320
109,0,0,0,1,False,71.25,717.6,328
72,0,1,39,1,False,47.919999999999995,536.9,303
134,0,1,32,0,False,55.699999999999996,501.6,274
13,0,0,0,4,False,60.37,583.8000000000001,285
90,0,0,0,3,False,51.370000000000005,588.4,299
111,0,1,36,3,False,56.47,525.0,257
101,0,1,23,1,False,65.7,555.5999999999999,295
72,0,0,0,0,False,63.81999999999999,601.4,330
67,0,1,35,1,False,68.68,675.1,333
172,0,0,0,3,True,74.75,633.1,333
154,0,1,32,2,False,58.4,571.6,291
69,0,0,0,2,False,65.92,661.8,286
123,0,0,0,3,False,66.64,652.5999999999999,305
130,0,1,12,0,False,54.71,574.6,300
142,0,1,26,2,False,70.88000000000001,720.1999999999999,338
29,0,0,0,1,False,54.28,593.5,291
87,0,1,28,0,False,54.31,553.6,327
149,0,0,0,0,False,41.03,384.2,284
146,1,0,0,2,False,55.4,555.3000000000001,276
88,1,0,0,4,True,76.17999999999999,780.0,255
119,1,1,15,5,True,51.06,460.5,317
48,0,0,0,1,False,58.95,573.2,225
135,0,0,0,1,False,63.94,615.5,344
100,0,0,0,1,False,61.080000000000005,519.0,339
98,0,0,0,4,False,72.1,738.4999999999999,276
75,0,1,26,2,False,47.919999999999995,478.4,306
180,0,1,33,1,False,70.57,679.2,282
100,0,1,25,1,False,69.86,665.6,343
119,0,1,35,2,False,69.07,695.4,324
86,0,0,0,0,False,52.129999999999995,666.9,237
155,0,1,39,1,False,61.84,657.1999999999999,304
78,1,0,0,1,True,72.24,664.0,321
153,0,0,0,1,False,60.07,580.3,322
92,0,1,25,0,False,51.040000000000006,530.3000000000001,345
13,0,1,25,2,False,52.45,465.09999999999997,294
154,0,0,0,3,False,62.01,612.7,336
144,1,1,35,0,False,63.36,663.0,313
48,0,0,0,1,False,71.38,622.3,287
94,0,0,0,1,False,61.55,630.8000000000001,294
139,0,0,0,1,False,60.32999999999999,597.6,354
126,0,0,0,1,False,66.47,632.6999999999999,305
122,0,0,0,2,False,51.239999999999995,581.8000000000001,319
139,0,0,0,1,False,62.739999999999995,582.9,324
95,0,0,0,3,False,48.22,462.09999999999997,325
80,0,1,31,4,False,58.22,566.1000000000001,254
131,0,1,28,3,False,74.58999999999999,724.3,320
36,0,0,0,1,False,60.31999999999999,600.6,310
180,0,0,0,2,False,54.68,550.4000000000001,283
25,0,0,0,2,False,52.25,545.1,312
113,0,0,0,3,False,65.47999999999999,617.6,306
88,0,1,31,1,False,61.42,613.9999999999999,319
120,0,0,0,1,False,52.57,476.50000000000006,312
74,0,0,0,1,False,37.17999999999999,348.9,272
109,0,0,0,2,False,57.879999999999995,541.3,299
162,0,1,33,0,False,55.99,507.40000000000003,329
124,0,1,37,1,False,57.58,605.8,279
177,0,0,0,2,False,47.82,560.4,257
91,0,0,0,1,False,69.89999999999999,690.7,299
105,0,0,0,0,True,75.71,684.6999999999999,273
24,0,0,0,0,True,69.36,626.5,283
48,0,0,0,0,False,33.51,301.49999999999994,232
86,0,0,0,2,False,45.43,459.50000000000006,329
163,0,0,0,4,False,58.43999999999999,557.6999999999999,221
91,0,0,0,0,False,55.15,506.6,328
56,0,0,0,3,False,50.11,492.1,286
147,1,1,24,3,False,73.15,789.0,349
64,0,0,0,2,False,55.129999999999995,537.0,311
108,0,1,34,4,True,56.44,603.3000000000001,279
159,0,0,0,5,False,64.48,624.1,325
136,1,0,0,3,False,72.13999999999999,639.6,286
116,0,1,35,1,False,60.849999999999994,600.3,346
45,0,1,38,1,False,68.92999999999999,720.5,287
122,0,0,0,2,False,54.970000000000006,570.8000000000001,380
138,0,0,0,5,False,62.050000000000004,625.4000000000001,285
132,0,0,0,1,False,51.34,579.9,273
101,1,0,0,0,False,61.96,614.9,314
58,0,0,0,2,False,71.25,663.1999999999999,337
81,0,0,0,1,False,45.5,466.3,336
87,0,0,0,3,False,56.879999999999995,593.8,323
116,0,0,0,2,False,64.61,590.8,298
85,1,0,0,4,False,63.20000000000001,627.3,349
62,0,1,33,2,True,64.68,685.1999999999999,326
90,0,0,0,0,False,51.2,614.0999999999999,286
98,0,0,0,2,False,54.91,573.3,281
73,0,0,0,1,False,58.19,519.7,330
107,1,0,0,2,False,68.17,698.8000000000001,267
55,0,1,20,2,False,56.9,570.5999999999999,314
76,0,1,22,3,False,45.17,361.49999999999994,349
30,0,0,0,3,False,55.9,589.9,326
157,0,0,0,4,False,58.2,516.6,352
40,0,1,31,1,True,57.07000000000001,487.0,259
72,0,0,0,1,False,48.959999999999994,482.70000000000005,266
95,0,1,39,1,False,74.01,679.9000000000001,343
42,0,0,0,0,False,49.900000000000006,486.2,303
86,0,0,0,1,False,61.67,655.0,297
131,0,0,0,0,False,67.56,627.3,320
55,0,1,45,4,True,49.24,491.5,327
74,0,0,0,0,False,63.080000000000005,646.7,293
81,1,1,37,1,False,77.11,780.4999999999999,324
81,0,0,0,4,False,60.22,617.2,284
28,0,0,0,6,True,45.39000000000001,517.4,284
111,0,0,0,0,False,56.87,539.0,326
3,0,1,27,2,False,47.93,603.9,289
51,0,0,0,1,True,78.88,768.1,362
68,0,1,24,1,False,65.37,643.3,312
163,0,0,0,0,True,75.14,694.1,274
87,0,0,0,2,False,56.54,636.8000000000001,232
58,0,0,0,0,True,52.38,596.6,282
109,0,0,0,0,False,53.28,537.8,369
111,0,0,0,4,False,73.04,743.5,307
144,0,0,0,2,False,42.63999999999999,374.4,268
135,0,0,0,5,True,77.48,723.6,296
109,0,1,46,4,False,66.65,624.1,309
107,0,1,14,1,False,47.199999999999996,516.3,305
149,0,0,0,2,False,54.04,495.5,294
56,0,0,0,1,False,66.6,587.6,348
129,0,0,0,0,False,51.43000000000001,604.0,288
92,0,0,0,0,False,70.44999999999999,639.0,332
67,0,1,30,1,False,59.13,674.1,309
120,0,0,0,0,False,67.9,609.7,291
166,0,0,0,1,False,65.25,617.0,335
66,0,0,0,1,False,47.949999999999996,543.4000000000001,317
76,0,0,0,0,False,58.540000000000006,549.5999999999999,288
79,0,0,0,2,False,68.99,686.9,391
98,0,1,31,2,False,63.74,651.4999999999999,337
141,0,1,22,1,False,73.89,712.4,316
49,0,0,0,2,True,75.94000000000001,693.1,307
46,0,0,0,3,False,60.97,595.1,280
137,0,0,0,3,False,43.31,484.1,278
171,0,0,0,1,True,74.25000000000001,646.1,297
10,0,0,0,1,False,64.49000000000001,615.5999999999999,336
88,0,0,0,3,False,44.78000000000001,545.8,304
89,0,0,0,2,False,54.199999999999996,537.0,293
82,0,0,0,3,True,62.199999999999996,640.0000000000001,286
139,0,0,0,3,False,58.67,544.8,374
87,0,0,0,0,False,58.01,561.0,344
137,1,0,0,2,False,58.099999999999994,607.4,339
45,0,0,0,1,True,39.57,457.49999999999994,332
90,0,0,0,1,False,61.73,623.1,288
103,0,0,0,1,False,57.019999999999996,617.1,308
100,0,0,0,2,False,59.88,482.70000000000005,322
110,0,0,0,3,False,52.22,468.09999999999997,296
124,0,0,0,2,False,60.019999999999996,498.20000000000005,288
10,0,0,0,2,False,61.010000000000005,612.9000000000001,259
89,0,1,29,2,False,70.38,827.7,368
121,0,0,0,2,False,60.24,535.7,310
101,0,0,0,3,False,68.1,636.8000000000001,284
103,0,1,31,2,False,58.86,544.6,345
51,0,0,0,1,False,62.410000000000004,596.3,263
2,1,0,0,2,True,45.400000000000006,472.70000000000005,250
111,0,0,0,0,False,65.01,648.1999999999999,357
118,0,0,0,2,False,55.12,568.8,324
17,0,1,31,6,True,54.620000000000005,573.3,277
130,0,0,0,2,False,67.18,669.4999999999999,328
193,0,0,0,2,True,40.97,460.4,315
114,0,0,0,1,False,64.17999999999999,652.1999999999999,355
137,0,0,0,2,False,50.120000000000005,551.0,273
185,0,1,29,2,False,57.17,563.9999999999999,302
101,0,0,0,3,False,64.89,618.4,290
95,0,1,32,3,False,65.7,609.6,294
7,0,1,30,1,False,65.77,645.0,347
126,0,0,0,1,True,79.75999999999999,690.8000000000001,302
71,0,0,0,0,False,58.08,504.0,345
124,0,0,0,3,False,72.34,662.9,260
97,1,0,0,0,True,66.49,642.8,334
28,0,0,0,2,False,57.38,592.3999999999999,329
90,1,0,0,4,True,52.44,512.0,305
190,0,0,0,1,False,60.55,614.1,289
31,0,1,28,1,False,71.06,714.1,314
52,0,1,24,2,False,54.43,535.4,280
73,0,0,0,0,False,60.73,508.9,227
111,0,0,0,0,True,74.89999999999999,692.6,301
98,0,0,0,4,True,22.93,333.5,219
106,1,0,0,1,True,49.769999999999996,514.1,243
111,0,0,0,0,False,67.66999999999999,657.0,344
59,0,0,0,1,False,58.87,640.5,281
71,0,1,22,2,False,49.309999999999995,530.0,314
55,0,0,0,0,True,82.58,762.0999999999999,377
13,0,0,0,1,False,42.58,491.49999999999994,305
136,0,1,16,0,False,46.239999999999995,531.9000000000001,333
123,0,0,0,0,False,52.11,592.6,319
105,0,0,0,2,False,54.86,546.6999999999999,286
50,0,1,31,3,False,84.30000000000001,750.7,329
118,0,0,0,1,False,53.81999999999999,579.8,317
97,0,0,0,3,False,55.050000000000004,540.3,259
51,0,0,0,0,False,70.11,679.9,323
73,0,0,0,1,True,71.04,726.0,283
35,0,0,0,2,False,41.29,396.90000000000003,325
64,0,0,0,1,False,69.79,703.8000000000001,250
63,0,0,0,3,False,38.18,370.2,307
117,0,1,31,3,False,51.96,613.6,350
115,0,0,0,1,True,78.82,779.6,304
162,0,0,0,1,False,61.66,600.6,298
89,0,0,0,3,False,43.910000000000004,506.2,287
94,1,0,0,1,False,66.60999999999999,609.6,335
129,0,0,0,4,False,61.480000000000004,558.7,292
86,0,0,0,1,False,60.02,537.0999999999999,336
96,0,0,0,1,False,58.0,612.9,399
190,0,0,0,1,False,61.62,628.9,313
80,0,0,0,1,False,44.69,495.7,259
108,0,0,0,4,True,46.01,518.7,312
97,0,1,32,0,False,58.76,594.6,328
84,0,1,42,0,False,70.49,747.3,346
65,0,0,0,4,True,76.3,777.1000000000001,374
131,0,1,34,1,False,48.06,502.69999999999993,359
58,1,1,43,1,False,58.529999999999994,617.4,305
36,0,0,0,3,False,65.86,645.3000000000001,359
54,0,0,0,1,False,43.35,469.4,345
45,0,0,0,1,False,60.21999999999999,619.2,312
125,0,1,39,2,False,75.07,709.8,328
72,0,1,21,2,False,53.89000000000001,541.8000000000001,316
141,0,0,0,3,False,35.379999999999995,447.5,309
113,0,0,0,0,False,45.58,546.4999999999999,356
20,0,1,35,0,False,51.540000000000006,497.30000000000007,353
212,0,0,0,1,False,49.37,580.7,281
99,1,0,0,4,False,58.63,567.1999999999999,324
94,0,0,0,1,False,65.01,626.9999999999999,235
40,0,0,0,1,False,37.88,360.3,315
86,0,1,29,3,False,55.88,588.6,368
101,0,0,0,3,True,74.36,696.0,293
170,0,0,0,0,False,71.22999999999999,650.0,334
105,0,0,0,1,False,71.44,652.2,296
103,0,0,0,0,False,53.99,508.8,300
140,1,1,27,4,False,57.8,559.0,331
101,0,0,0,1,False,25.87,368.09999999999997,218
98,0,1,19,1,False,52.08,592.9,272
104,0,0,0,4,False,60.0,614.4,324
115,0,0,0,3,False,47.14,505.3,279
112,0,0,0,0,False,59.79,582.7,281
70,0,0,0,1,False,66.77000000000001,680.4000000000001,268
126,0,0,0,0,False,50.129999999999995,486.20000000000005,285
87,0,1,39,3,False,43.04,480.1,265
125,0,0,0,4,True,44.7,473.3,316
86,0,0,0,1,False,57.279999999999994,640.0,350
73,0,1,31,6,True,49.279999999999994,579.8,296
232,0,0,0,1,False,53.309999999999995,491.6,299
1,0,1,30,0,False,64.34,672.4,317
133,0,0,0,1,False,60.6,646.8,268
103,0,0,0,1,False,54.31,534.6,296
131,0,1,24,1,False,54.940000000000005,589.1,263
95,0,1,20,0,False,60.1,634.3999999999999,269
182,0,0,0,1,False,57.99,595.4000000000001,334
99,0,0,0,0,False,53.17,559.0,299
27,0,0,0,3,False,66.14999999999999,674.9,322
141,0,0,0,1,False,40.0,435.0,264
29,1,1,37,2,False,63.36,563.8000000000001,293
65,0,0,0,2,False,39.92,434.6,312
81,1,0,0,3,True,54.489999999999995,553.6999999999999,266
37,0,1,20,0,False,75.69,702.3,300
107,0,1,31,1,False,59.35999999999999,649.0000000000001,225
127,1,1,28,1,False,39.550000000000004,418.6,383
78,0,0,0,0,False,55.05000000000001,600.5,303
55,0,0,0,2,False,51.29,578.4,359
86,0,1,30,2,False,53.489999999999995,627.8999999999999,306
176,0,0,0,2,False,66.5,580.5,299
96,1,0,0,2,False,66.15,599.6,337
11,0,1,38,1,False,64.76,646.4,300
48,0,1,34,1,False,68.78,697.2,266
127,0,0,0,1,False,66.03,629.9,343
63,0,0,0,0,False,54.93,576.3,292
79,0,0,0,1,False,64.43,586.3000000000001,280
47,0,1,37,2,False,51.51,548.6,365
89,1,1,19,0,True,49.94,508.9,364
83,0,1,26,1,False,67.37,605.5,303
126,1,1,34,4,False,72.41000000000001,685.0,365
60,0,0,0,2,False,68.78,679.0,348
122,0,0,0,0,False,54.72,577.3,366
136,0,0,0,1,False,50.410000000000004,485.6,291
172,0,1,47,1,False,75.99999999999999,715.3,345
102,0,0,0,1,True,62.330000000000005,614.1999999999999,279
113,1,0,0,1,False,59.529999999999994,541.7,301
79,0,0,0,3,False,65.02,653.0,267
55,0,1,8,1,False,72.02,781.2,314
111,0,1,28,2,False,44.68,443.8,234
160,0,0,0,0,False,56.37,574.7,345
110,0,0,0,4,False,65.42,596.6999999999999,339
192,0,0,0,4,False,72.87,686.9,240
93,0,0,0,0,False,46.839999999999996,472.59999999999997,300
101,0,1,33,2,False,64.1,600.5,346
77,0,0,0,2,False,52.169999999999995,560.9,327
105,0,1,40,2,False,62.3,582.7,339
133,0,1,44,2,True,61.269999999999996,621.6,287
131,0,0,0,1,False,60.27,706.8000000000001,258
106,0,1,33,1,False,43.36,478.0,322
118,0,0,0,1,False,46.02,515.0,338
125,0,0,0,1,False,54.190000000000005,593.9,295
95,0,0,0,0,False,63.56,615.4,268
80,0,0,0,3,False,57.699999999999996,546.1999999999999,326
145,0,0,0,0,False,40.25,499.6,280
37,0,0,0,2,False,57.53,499.0,344
87,0,0,0,1,False,57.099999999999994,603.5000000000001,244
69,0,0,0,3,False,64.07,658.0,284
83,0,0,0,1,False,44.07,460.3,307
195,0,0,0,0,False,39.120000000000005,472.5,298
67,1,1,35,0,True,63.43000000000001,630.1999999999999,285
75,0,1,27,3,False,47.440000000000005,522.9000000000001,350
123,0,1,27,0,False,62.94,570.9000000000001,274
41,0,1,41,1,False,53.71000000000001,466.2,292
75,0,0,0,0,False,60.56,618.9,291
76,1,0,0,1,True,79.54,714.1000000000001,278
86,1,0,0,1,False,72.78,664.9,319
140,0,0,0,0,False,48.13,535.4,245
70,0,0,0,3,False,36.67999999999999,372.1,333
121,0,1,35,0,False,61.190000000000005,616.1,258
112,0,0,0,1,False,65.39999999999999,671.0999999999999,334
118,0,0,0,2,False,71.53999999999999,659.2,315
66,0,1,16,1,False,65.57000000000001,721.0999999999999,297
78,0,0,0,0,False,43.48,497.40000000000003,291
129,0,1,34,2,False,58.61,542.1999999999999,318
6,0,0,0,3,False,61.379999999999995,552.4,317
107,1,0,0,1,False,69.07000000000001,689.7,299
107,1,0,0,3,True,52.54,570.2,320
138,0,0,0,1,False,49.77000000000001,509.2,339
103,0,0,0,0,False,55.72,621.3000000000001,273
116,0,1,44,0,False,72.23,709.8000000000001,275
189,0,0,0,2,False,64.59,615.8,289
161,0,0,0,2,False,48.279999999999994,574.2,333
1,0,0,0,1,False,69.95,711.1,282
89,0,0,0,1,False,61.300000000000004,603.0999999999999,334
64,0,0,0,1,False,72.68,687.1,296
126,0,1,30,4,True,49.33,471.40000000000003,288
129,0,0,0,2,False,63.410000000000004,618.4999999999999,318
128,0,1,32,0,False,71.69,687.0999999999999,321
81,0,1,36,3,False,54.45,619.2,311
114,0,0,0,1,False,55.45,520.8,307
50,0,0,0,0,False,64.09,674.0,308
86,0,0,0,3,False,53.89000000000001,581.0999999999999,301
96,0,0,0,1,False,63.18,622.7,297
72,0,0,0,0,False,67.26,578.5,296
64,0,1,40,8,False,64.67,617.4,303
57,1,1,17,2,False,68.01,648.5,308
65,0,0,0,2,False,59.79,663.0,389
163,0,0,0,1,False,68.05999999999999,647.0999999999999,348
136,0,0,0,2,False,71.24,679.3000000000001,268
116,0,0,0,1,False,61.96,617.8,348
93,0,0,0,3,False,62.38,685.8000000000001,287
142,0,1,40,3,False,67.25000000000001,632.8000000000001,311
92,0,0,0,1,False,72.32999999999998,666.0,272
70,0,0,0,1,False,69.03,680.8000000000001,283
22,0,1,14,1,False,56.790000000000006,490.79999999999995,295
37,0,0,0,2,False,70.21,666.3,326
51,0,0,0,1,False,60.66,662.0,330
174,0,0,0,2,False,48.720000000000006,518.0,316
68,0,0,0,1,True,71.28999999999999,716.6,312
130,0,0,0,1,False,64.31,613.8,287
104,0,0,0,2,False,53.17999999999999,557.1999999999999,304
134,0,0,0,2,False,60.7,609.1,312
108,0,1,35,2,False,55.86000000000001,567.6,349
103,0,0,0,3,False,62.85999999999999,649.1,216
62,0,0,0,1,False,55.169999999999995,600.9,312
162,0,0,0,2,False,48.94,535.6999999999999,301
93,0,1,19,2,False,45.10000000000001,399.9,316
42,0,0,0,1,False,42.97,445.6,307
155,0,1,23,2,False,66.01,603.9999999999999,352
36,0,0,0,0,False,52.31,582.8,321
143,0,0,0,0,True,62.519999999999996,597.9,315
197,0,0,0,3,False,53.989999999999995,564.2,301
81,0,0,0,1,True,77.16,756.9,345
138,1,0,0,4,True,33.849999999999994,409.6,317
103,0,1,18,0,True,50.839999999999996,503.8,287
127,1,0,0,2,True,75.48,734.1999999999999,283
136,0,0,0,1,True,74.89,736.5,308
99,0,0,0,2,False,67.53999999999999,657.9000000000001,280
95,0,0,0,0,False,40.32,489.0,295
118,1,1,21,4,True,54.53,535.5,331
113,0,0,0,5,True,30.830000000000002,364.59999999999997,316
128,1,0,0,0,False,60.050000000000004,509.7,334
117,0,0,0,3,False,42.11000000000001,452.9,307
48,0,1,36,3,False,67.7,676.1,304
81,1,0,0,0,False,71.47,708.9999999999999,341
57,0,0,0,1,False,60.24,599.0,265
140,0,0,0,1,False,53.75,518.6,275
107,0,1,38,2,False,60.29,515.0,257
56,0,0,0,1,False,49.480000000000004,499.70000000000005,306
159,0,0,0,1,False,49.08,547.0,303
102,0,0,0,1,False,71.10000000000001,622.5999999999999,323
107,0,0,0,1,False,47.78,534.3000000000001,347
106,0,0,0,2,False,35.709999999999994,396.0,316
225,0,0,0,0,True,63.18,657.8000000000001,311
75,0,0,0,2,False,51.879999999999995,490.59999999999997,278
86,0,0,0,0,False,68.61999999999999,672.5,265
169,0,0,0,1,False,65.24,606.8,271
122,0,1,22,2,False,58.190000000000005,557.7,321
106,0,0,0,0,False,65.62,694.9,373
52,0,1,32,2,False,59.800000000000004,680.1999999999999,237
79,0,1,34,2,False,53.269999999999996,611.4,284
135,0,0,0,2,False,67.19,640.1,316
70,0,0,0,0,False,57.15,575.9,305
80,0,0,0,2,False,55.05000000000001,573.0999999999999,259
37,0,0,0,0,False,56.29,540.6999999999999,300
161,0,1,39,1,False,57.92999999999999,543.5999999999999,295
137,0,0,0,1,False,46.22,582.1,255
123,0,0,0,0,False,43.730000000000004,455.5,357
80,0,1,38,2,False,69.00999999999999,653.1,249
94,0,0,0,0,False,50.66,607.8000000000001,330
105,0,1,27,1,False,53.68,594.6999999999999,293
73,0,1,31,0,False,61.47,612.0,301
112,0,0,0,2,False,58.95,620.8,300
179,0,0,0,1,False,64.09,596.2,304
57,0,0,0,1,False,57.07,614.5,269
127,0,1,14,1,False,51.88,546.3000000000001,268
122,1,1,40,1,False,69.81,664.7,273
33,0,1,35,1,False,51.25999999999999,512.6,300
94,0,0,0,3,False,48.17,506.4,253
100,0,0,0,1,False,58.309999999999995,572.6,381
106,0,0,0,2,False,52.6,528.1,281
148,0,1,38,2,False,54.86,451.9,292
120,0,1,29,0,False,79.30000000000001,744.0000000000001,318
91,0,1,34,1,False,60.089999999999996,587.1,305
86,0,0,0,1,False,50.449999999999996,551.0,285
78,0,1,25,0,False,71.78,718.0,261
94,0,0,0,1,False,54.81,573.2,334
85,0,0,0,2,True,74.06,755.1,291
89,0,0,0,1,False,38.9,451.4,231
128,0,0,0,1,False,63.43,609.4000000000001,304
115,1,0,0,1,False,60.62,608.3,318
76,0,0,0,1,False,51.47,561.6999999999999,264
75,0,1,39,1,False,66.39999999999999,619.4999999999999,319
90,0,1,29,2,False,60.06,568.5,344
30,0,0,0,3,False,47.18,493.1,324
105,1,0,0,1,True,84.67,818.6999999999999,319
102,0,1,31,3,False,42.57,441.0,270
83,0,0,0,3,False,55.04,534.2,255
63,0,1,49,0,False,63.28,592.1000000000001,319
155,0,0,0,2,False,56.269999999999996,541.0,308
82,0,1,29,2,False,45.27,386.80000000000007,286
87,0,0,0,1,False,63.24,629.4999999999999,309
115,0,1,26,0,False,59.0,652.2,347
99,1,0,0,0,True,81.41,767.6,300
121,1,1,44,3,False,69.7,639.2,368
54,0,1,33,2,False,46.529999999999994,481.6,289
105,0,0,0,3,False,51.09,510.3,251
73,0,0,0,1,False,52.84,550.4,340
95,0,0,0,0,False,71.16000000000001,770.0000000000001,359
21,0,1,19,3,False,50.39,504.8999999999999,280
163,0,1,25,2,False,69.86,686.5,294
57,0,0,0,0,False,64.64,700.9,295
104,1,0,0,4,False,69.45,773.5,271
83,0,1,20,0,False,42.47,474.7,262
141,0,0,0,2,False,63.08,693.8,315
95,0,0,0,3,False,61.699999999999996,604.5999999999999,314
184,0,0,0,1,True,76.98,729.5,291
74,0,0,0,2,False,59.489999999999995,658.1999999999999,211
67,0,0,0,0,False,60.51,636.6999999999999,312
104,1,0,0,0,False,53.58,580.3,328
71,0,1,39,1,False,59.91,576.9,329
149,0,0,0,4,True,47.07,504.4,323
154,0,1,35,0,False,64.33,588.7,303
138,0,1,21,0,False,25.52,348.0,370
117,0,0,0,1,False,61.129999999999995,576.1,305
130,0,0,0,1,False,57.4,550.5,372
73,0,0,0,2,False,66.05000000000001,591.1,372
100,0,1,38,0,False,78.89,818.5,319
149,0,0,0,1,False,59.550000000000004,528.4000000000001,284
29,0,0,0,2,False,57.14,510.09999999999997,296
131,0,0,0,1,False,41.519999999999996,432.8,287
153,0,0,0,2,False,55.120000000000005,601.6,322
84,0,0,0,2,False,65.13,571.9000000000001,392
133,0,0,0,2,False,57.230000000000004,576.5999999999999,309
112,0,0,0,0,False,56.89,562.9000000000001,339
87,0,0,0,0,False,63.94,661.0,273
72,0,0,0,2,False,60.940000000000005,623.9,336
66,0,0,0,4,True,52.50000000000001,514.3,357
65,0,1,29,1,False,66.12,699.1999999999999,287
74,0,0,0,2,False,69.89999999999999,691.1999999999999,310
116,0,0,0,6,True,52.529999999999994,516.4,240
68,0,0,0,2,False,52.17999999999999,497.79999999999995,285
68,0,0,0,3,False,64.88,611.6,298
54,1,0,0,1,False,68.07000000000001,653.6,249
99,0,0,0,1,False,34.84,430.4,323
107,0,0,0,3,False,53.58,626.9,280
124,0,0,0,1,False,56.260000000000005,528.5999999999999,259
95,0,1,36,3,False,87.29,842.3,330
173,0,0,0,0,True,77.3,667.1999999999999,398
110,0,0,0,1,False,60.17,556.8,274
102,0,0,0,0,False,64.27,690.2,330
130,0,0,0,0,False,38.59,443.6,339
91,0,1,31,1,False,72.02999999999999,602.8000000000001,292
64,1,0,0,1,True,58.45,490.40000000000003,362
176,0,1,23,1,False,71.9,630.7,314
93,1,0,0,1,True,51.02,517.9,289
84,0,1,12,1,False,37.38,404.8,276
138,0,0,0,3,False,53.36,587.5,286
101,0,1,28,1,False,53.239999999999995,629.6000000000001,364
136,0,0,0,2,False,47.230000000000004,483.8,278
111,0,0,0,2,False,57.09,582.1999999999999,284
132,0,1,36,0,False,57.22,503.20000000000005,265
128,0,0,0,3,False,67.98,587.9000000000001,265
92,0,1,38,1,False,66.59,620.8,349
197,1,0,0,5,True,52.07,537.2,295
191,0,0,0,1,False,60.449999999999996,624.5,314
99,0,1,33,2,False,61.03,593.6999999999999,292
106,0,1,31,3,False,52.57000000000001,448.7,340
88,0,0,0,2,False,63.74999999999999,698.6999999999999,232
78,0,0,0,0,False,56.04,504.99999999999994,310
98,0,0,0,1,False,54.69,543.9,322
17,0,1,35,1,False,68.39,687.1,337
56,0,1,24,1,False,51.76,585.0,264
84,0,0,0,2,False,63.28,727.5999999999999,245
95,0,0,0,2,False,60.4,558.7,265
16,0,0,0,5,False,64.14,637.7,293
76,1,0,0,1,True,73.25,702.9,284
93,0,0,0,0,False,55.849999999999994,600.0,269
83,0,0,0,2,False,46.480000000000004,471.2,302
123,0,0,0,1,False,58.93,589.7,257
64,0,0,0,1,False,58.85,656.1999999999999,325
82,0,0,0,0,True,88.66,815.8000000000001,301
107,0,0,0,2,False,60.35999999999999,571.8000000000001,335
110,0,0,0,1,False,56.2,604.5000000000001,308
96,0,1,29,1,False,51.60999999999999,546.0,224
47,0,1,30,2,False,67.59,676.9,355
115,0,0,0,2,False,39.81,408.30000000000007,306
69,0,0,0,3,False,48.11,490.2,262
163,0,1,40,2,False,72.82,724.5,224
90,0,0,0,3,False,31.339999999999996,382.3,301
